name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Jakarta,2023-08-16,33.1,24.3,28.8,38.3,24.3,31.4,22.3,69.5,0,0,0,rain,0,0,28.1,21.1,12.7,1012.2,41.7,5.7,244.4,21.2,9,10,2023-08-16T05:59:49,2023-08-16T17:54:32,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-08-17,33.4,23.3,28.5,35.5,23.3,30.5,21.6,67.6,0,0,0,,0,0,35.3,25.5,31.9,1011.2,38.8,6.4,232,19.9,8,10,2023-08-17T05:59:29,2023-08-17T17:54:28,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2023-08-18,32,24,28.5,35.9,24,30.8,22,68.8,0,0,0,,0,0,29.9,17,277.9,1010.8,49.1,6.3,229.2,20,8,10,2023-08-18T05:59:07,2023-08-18T17:54:24,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-08-19,33,24.3,28.8,37.1,24.3,31.3,22.9,72.3,0,0,0,rain,0,0,29.9,21.8,61.2,1010.6,44.3,5.9,239.3,20.7,8,10,2023-08-19T05:58:45,2023-08-19T17:54:19,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-08-20,34.1,25.7,29.4,39.1,25.7,32.7,23,69.6,0,0,0,,0,0,33.5,20.1,71.4,1010.7,43.7,6.7,248.5,21.3,8,10,2023-08-20T05:58:23,2023-08-20T17:54:14,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-08-21,33,24.6,29,37.6,24.6,31.9,22.5,69.6,0,0,0,rain,0,0,23.4,24.7,67.6,1010.7,49.4,6.2,238.2,20.6,9,10,2023-08-21T05:58:00,2023-08-21T17:54:08,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2023-08-22,32.4,23.6,28.6,35.8,23.6,30.7,22.2,70.1,0,0,0,rain,0,0,29.5,23.6,77.7,1010.4,43.6,6.2,263.2,23,9,10,2023-08-22T05:57:36,2023-08-22T17:54:02,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2023-08-23,32.7,24,28.9,37.3,24,31.4,22.4,69.4,0,0,0,rain,0,0,24.5,27.2,60.7,1010.5,41.7,6.2,249.9,21.6,8,10,2023-08-23T05:57:12,2023-08-23T17:53:56,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-08-24,33.7,24.6,29.1,37.9,24.6,32,22.9,71.1,0,0,0,,0,0,28.4,30,77.2,1010.2,36.1,6.3,266.7,23.1,9,10,2023-08-24T05:56:47,2023-08-24T17:53:49,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2023-08-25,33.7,24.3,29,37.7,24.3,32.5,23.4,72.7,0,0,0,,0,0,26.3,22.3,39.8,1010.6,43.6,6,252,21.8,8,10,2023-08-25T05:56:22,2023-08-25T17:53:42,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96749599999,96745099999"
Jakarta,2023-08-26,32.7,27,29.3,37.4,30.4,33.6,23.9,73.8,0,0,0,rain,0,0,22.7,16.4,13.4,1010.4,55.9,6,236.3,20.4,8,10,2023-08-26T05:55:57,2023-08-26T17:53:34,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2023-08-27,32,25,28.4,37.1,25,31.6,23.9,77.8,2.233,100,4.17,rain,0,0,31.7,22.3,349.6,1010.4,56,5.5,229,19.9,8,10,2023-08-27T05:55:30,2023-08-27T17:53:27,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-08-28,32.7,24,28.1,35.4,24,30,22.5,73.2,0.012,100,4.17,rain,0,0,24.1,20.5,75.4,1010.2,53.2,5.8,221.1,19.1,8,10,2023-08-28T05:55:04,2023-08-28T17:53:18,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-08-29,33.4,23.3,28.6,37.2,23.3,31,22.5,71.1,0,0,0,rain,0,0,28.8,26.1,57.7,1009.8,40.9,6.2,246.5,21.4,9,10,2023-08-29T05:54:37,2023-08-29T17:53:10,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2023-08-30,34.4,23.7,28.5,36.9,23.7,30.6,22.5,72.2,0,0,0,rain,0,0,28.4,27.7,72.1,1010.6,37.7,6.3,268.2,23.2,9,10,2023-08-30T05:54:10,2023-08-30T17:53:01,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2023-08-31,34.1,23,28.4,36.9,23,30.5,22.6,73.1,0,0,0,,0,0,22,17.9,320.3,1011.4,34.5,5.2,270.6,23.6,9,10,2023-08-31T05:53:42,2023-08-31T17:52:52,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-09-01,33.4,23.3,28.2,37.5,23.3,30.5,22.4,72.2,0,0,0,,0,0,27,21.9,9.8,1010.8,43.3,5.5,282.8,24.5,10,10,2023-09-01T05:53:14,2023-09-01T17:52:43,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-09-02,32.7,24.7,28.4,35.8,24.7,30.9,22.5,71.4,0,0,0,rain,0,0,30.2,14.8,330,1010.1,56.1,5.9,251.6,21.9,9,10,2023-09-02T05:52:46,2023-09-02T17:52:33,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2023-09-03,34.4,24.3,28.6,37.5,24.3,30.2,21.2,66.3,0,0,0,rain,0,0,25.2,22.3,68.6,1009.4,42.2,5.8,223.6,19.3,9,10,2023-09-03T05:52:17,2023-09-03T17:52:23,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Jakarta,2023-09-04,33.7,23.3,28.2,35.8,23.3,29.2,19.3,60,0,0,0,rain,0,0,28.1,23.4,88.8,1009.1,40.1,6.8,266.4,23,9,10,2023-09-04T05:51:48,2023-09-04T17:52:13,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2023-09-05,33.4,21.6,28.3,35.3,21.6,29.2,19.7,61.6,0,0,0,,0,0,37.1,26.7,79.6,1010.4,30.2,6.6,290.5,24.9,10,10,2023-09-05T05:51:18,2023-09-05T17:52:03,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2023-09-06,34.4,23,28.9,37.2,23,30.6,20.7,62.8,0,0,0,,0,0,27.7,22.9,26.6,1011,36.6,6.3,283.8,24.6,10,10,2023-09-06T05:50:49,2023-09-06T17:51:53,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-09-07,33.4,24,28.8,38.6,24,31.7,22.2,68.3,0,0,0,,0,0,25.9,18,342.8,1011.3,38.2,6.4,271.6,23.3,10,10,2023-09-07T05:50:19,2023-09-07T17:51:42,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-09-08,34.1,25.3,29.2,39.2,25.3,32.4,23.1,70.7,0,0,0,,0,0,29.5,25.9,67.3,1011,39.8,6.1,260.2,22.3,9,10,2023-09-08T05:49:49,2023-09-08T17:51:31,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2023-09-09,33.7,25.3,29,37.9,25.3,32,23,70.9,0,0,0,rain,0,0,26.3,22.3,24.7,1010.7,46.6,5.9,254.6,22.1,8,10,2023-09-09T05:49:18,2023-09-09T17:51:20,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2023-09-10,33.4,24,28.4,36.6,24,30.5,21.6,67.5,0,0,0,rain,0,0,35.3,19,335.8,1011.4,44.9,6.5,246.1,21.1,8,10,2023-09-10T05:48:48,2023-09-10T17:51:09,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-09-11,34.7,23.7,29.1,36.8,23.7,30.9,21,63.8,0,0,0,rain,0,0,25.6,35.8,72.7,1011.3,40.6,6.8,265.8,22.8,9,10,2023-09-11T05:48:17,2023-09-11T17:50:58,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-09-12,34.7,23.7,29.3,37.8,23.7,31.6,21.3,64,0,0,0,,0,0,36.4,34,74.8,1011.8,32.6,7.2,289.1,25.2,10,10,2023-09-12T05:47:46,2023-09-12T17:50:47,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2023-09-13,34.4,24.7,29.4,38.4,24.7,32.1,21.9,65.3,0,0,0,,0,0,30.6,18.4,19.8,1011.6,39.8,6.3,286.8,24.8,10,10,2023-09-13T05:47:15,2023-09-13T17:50:36,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2023-09-14,33.7,24.3,29,37.1,24.3,30.8,20.8,62.8,0,0,0,rain,0,0,25.6,23.6,27.4,1011.5,38.2,6.5,268.5,23.1,9,10,2023-09-14T05:46:44,2023-09-14T17:50:24,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-09-15,34,24.3,29.3,38.3,24.3,31.4,21.6,64.7,0,0,0,,0,0,31,27.7,74.7,1011.3,30.9,6.6,270.8,23.3,9,10,2023-09-15T05:46:13,2023-09-15T17:50:13,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-09-16,35,24.3,29.4,38.8,24.3,32.3,22.2,66.5,0,0,0,,0,0,33.1,29.4,53,1011.2,33.3,6.5,285.5,24.6,10,10,2023-09-16T05:45:41,2023-09-16T17:50:02,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2023-09-17,34,24.6,29.6,37.9,24.6,32.6,22.4,66.6,0,0,0,rain,0,0,23.4,23.4,24.8,1010.6,44.9,6.3,264.8,22.8,9,10,2023-09-17T05:45:10,2023-09-17T17:49:50,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2023-09-18,34,26,29.7,38.1,26,33.5,23.1,68.5,0,0,0,rain,0,0,22.3,32.5,341,1010.3,45.7,6.4,253.5,21.7,8,10,2023-09-18T05:44:39,2023-09-18T17:49:39,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2023-09-19,32.6,26.3,29.4,39.1,26.3,33.3,23.4,71.1,2,100,12.5,rain,0,0,25.6,19,0.7,1010.3,55.6,5.8,249.1,21.6,9,10,2023-09-19T05:44:07,2023-09-19T17:49:27,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-09-20,35,24.5,29.4,39.5,24.5,32.3,22.8,69.2,0.4,100,8.33,rain,0,0,20.9,23.4,61.3,1009.9,37.6,6.7,256.4,22,9,10,2023-09-20T05:43:36,2023-09-20T17:49:16,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96749599999,96745099999"
Jakarta,2023-09-21,34,25.6,29.7,40.6,25.6,33.5,23,67.8,0.081,100,4.17,rain,0,0,23.4,19,23.5,1010.4,46.1,6.2,262.3,22.8,9,10,2023-09-21T05:43:04,2023-09-21T17:49:05,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2023-09-22,35.6,24.3,29.5,37.6,24.3,32.4,22.1,66,0,0,0,,0,0,37.1,26.1,1,1010.3,40.7,6.5,291.5,25.2,10,10,2023-09-22T05:42:33,2023-09-22T17:48:53,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-09-23,33,24,28.8,35.8,24,31.1,21.3,64.6,0,0,0,rain,0,0,24.5,22.9,50.4,1010.3,48.5,6.3,256.3,22.2,8,10,2023-09-23T05:42:02,2023-09-23T17:48:42,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-09-24,34,24,29.1,38.2,24,31.7,21.8,65.9,0,0,0,,0,0,25.2,22.3,3.7,1010.4,42.4,6.2,291,25,10,10,2023-09-24T05:41:31,2023-09-24T17:48:31,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2023-09-25,36.4,24.3,29.9,37.9,24.3,31.8,20.8,60.5,0,0,0,,0,0,25.6,28.5,23.3,1010,29.1,6.7,289.3,24.9,10,10,2023-09-25T05:41:00,2023-09-25T17:48:21,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2023-09-26,36,24.6,30.1,38.7,24.6,32.1,20.4,58.1,0,0,0,,0,0,30.6,25.4,44,1010,36.6,6.4,284.5,24.5,10,10,2023-09-26T05:40:29,2023-09-26T17:48:10,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-09-27,36.3,23.6,29.9,36.8,23.6,30.9,19.3,56.1,0,0,0,,0,0,42.5,32.9,77.9,1010.1,30.1,7,302.5,26,10,10,2023-09-27T05:39:58,2023-09-27T17:48:00,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-09-28,36,24.3,29.9,37.2,24.3,31.2,20.1,58.6,0,0,0,,0,0,51.8,38.5,78.6,1010.6,26.3,7,307.5,26.6,10,10,2023-09-28T05:39:27,2023-09-28T17:47:49,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2023-09-29,36.7,24.3,30.2,36.7,24.3,31.7,20.2,59.1,0,0,0,,0,0,31.7,38.6,63.1,1012,23.8,6.6,293.4,25.4,10,10,2023-09-29T05:38:57,2023-09-29T17:47:39,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-09-30,34.7,25,29.4,38.2,25,32.3,22.8,69.5,0,0,0,,0,0,24.8,21.8,256.8,1011.8,34.9,6.1,289.9,24.9,10,10,2023-09-30T05:38:27,2023-09-30T17:47:29,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2023-10-01,33.7,24,29.3,38.5,24,32.3,22.9,70.1,0,0,0,,0,0,29.2,22.4,14.5,1011.3,41.4,5.8,282.2,24.2,10,10,2023-10-01T05:37:57,2023-10-01T17:47:20,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-10-02,34.7,25,29.5,37.2,25,32.1,22.2,66.8,0,0,0,,0,0,31.3,20.2,6.3,1011.8,47,6.3,272.9,23.5,9,10,2023-10-02T05:37:27,2023-10-02T17:47:11,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2023-10-03,34.3,25.3,29.6,39,25.3,32.8,22,64.3,0,0,0,,0,0,30.6,24.9,325.1,1012.3,39.9,6.8,267,23,10,10,2023-10-03T05:36:58,2023-10-03T17:47:02,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2023-10-04,34.7,25,29.7,39,25,33,23,68.9,0,0,0,,0,0,25.2,23.7,28.5,1011.7,38.3,6.5,270.4,23.5,9,10,2023-10-04T05:36:29,2023-10-04T17:46:53,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-10-05,35,25,29.9,39.9,25,33.7,23.5,70.3,0,0,0,,0,0,33.5,30,67.5,1010.7,33.4,6.2,298,25.7,10,10,2023-10-05T05:36:00,2023-10-05T17:46:45,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-10-06,34.7,25.3,29.7,40.3,25.3,33.7,23.7,71.5,0,0,0,,0,0,33.5,22.3,343.5,1010.8,38.7,5.7,290.8,25.1,10,10,2023-10-06T05:35:32,2023-10-06T17:46:37,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96749599999,96745099999"
Jakarta,2023-10-07,35.3,25.3,29.9,41,25.3,33.9,23.7,70.8,0,0,0,,0,0,24.8,24.9,14.2,1010.9,37.8,6.1,271.6,23.5,9,30,2023-10-07T05:35:04,2023-10-07T17:46:29,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2023-10-08,35.3,26,30.2,39.9,26,33.8,23.1,67.7,0,0,0,,0,0,32.8,29.5,67.7,1011.4,40.8,6.3,253.4,21.9,9,10,2023-10-08T05:34:36,2023-10-08T17:46:22,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-10-09,36.4,25.3,30.3,39.8,25.3,33.8,23.1,67.9,0,0,0,,0,0,35.3,34.8,53.6,1011.9,37.1,6.7,267.7,23,9,10,2023-10-09T05:34:09,2023-10-09T17:46:15,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-10-10,35.4,28.3,30.9,40.2,31.9,35.7,23.5,66.1,0,0,0,,0,0,29.5,27.7,67.9,1011.3,47.2,6.9,279.2,24.1,10,10,2023-10-10T05:33:43,2023-10-10T17:46:08,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-10-11,35,27.3,30.6,39.8,30.8,35.3,23.6,67.6,0.5,100,4.17,rain,0,0,25.2,23.1,45.6,1010.9,51.9,6.1,281.6,24.3,10,10,2023-10-11T05:33:17,2023-10-11T17:46:02,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-10-12,35.7,26,30.7,40.2,26,35.3,23.8,68.5,0,0,0,rain,0,0,29.2,27.7,43.8,1011.6,46.5,6.1,265.9,22.9,9,30,2023-10-12T05:32:51,2023-10-12T17:45:57,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2023-10-13,35.7,27.3,30.6,40.3,30.4,35.7,23.9,68.6,0.1,100,4.17,rain,0,0,26.3,32.5,328.6,1011.6,46.8,5.8,248.2,21.4,9,10,2023-10-13T05:32:26,2023-10-13T17:45:52,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96745099999,96749599999"
Jakarta,2023-10-14,34.6,26.3,30.5,40.1,26.3,34.3,22.8,64.4,0,0,0,rain,0,0,21.6,27.2,32.5,1010.6,43.7,6.3,267.3,23.2,9,10,2023-10-14T05:32:01,2023-10-14T17:45:47,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2023-10-15,36.4,26.3,30.9,38.6,26.3,34.1,21.9,61.3,0,0,0,rain,0,0,24.5,36,70.2,1010.8,44.9,6.7,261.2,22.5,9,10,2023-10-15T05:31:37,2023-10-15T17:45:43,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2023-10-16,36.4,26,30.7,41,26,34.8,23.2,66.2,0,0,0,,0,0,30.2,29,0.2,1010.4,37,6.3,293.5,25.2,10,10,2023-10-16T05:31:13,2023-10-16T17:45:40,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-10-17,37.7,26,31.2,40,26,34.3,21.6,59.5,0,0,0,,0,0,38.2,36,76.2,1010.7,36.6,6.1,299.4,25.8,10,10,2023-10-17T05:30:50,2023-10-17T17:45:37,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2023-10-18,36.4,25.3,30.3,40.2,25.3,33,21.9,62.9,0,0,0,,0,0,33.1,24.4,42.6,1011.1,32.9,6.7,285.5,24.7,10,10,2023-10-18T05:30:28,2023-10-18T17:45:34,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96749599999,96745099999"
Jakarta,2023-10-19,35,25.6,30.5,40.6,25.6,34.4,23,65.5,0,0,0,,0,0,42.5,28.9,70.2,1011.7,38.1,6.9,302,26,10,10,2023-10-19T05:30:06,2023-10-19T17:45:33,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-10-20,35.7,27,30.2,41,29.6,34.6,23.3,67.7,0,0,0,rain,0,0,27,25.4,68.4,1011.4,41.5,6.6,264.6,22.8,10,30,2023-10-20T05:29:45,2023-10-20T17:45:31,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2023-10-21,35.3,26.6,30.5,41.1,26.6,34.6,23.1,66.6,0,0,0,rain,0,0,35.3,26.7,28.8,1011.4,37.6,6.2,272.6,23.4,10,30,2023-10-21T05:29:25,2023-10-21T17:45:31,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2023-10-22,37.1,26,30.7,38.3,26,34.4,22.5,63.8,0,0,0,,0,0,26.6,17.8,7,1011.9,43.2,6.3,250.7,21.8,9,10,2023-10-22T05:29:06,2023-10-22T17:45:31,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2023-10-23,35,26,30.2,37.8,26,33.4,22.3,64.3,0,0,0,,0,0,25.6,19.5,34.3,1011.5,40,6.3,289.2,24.9,10,10,2023-10-23T05:28:47,2023-10-23T17:45:31,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2023-10-24,34.1,26,29.6,39.3,26,33,22.5,66.5,0,0,0,rain,0,0,28.1,20.6,339.6,1011.2,45.2,5.8,243.6,21.1,8,30,2023-10-24T05:28:29,2023-10-24T17:45:33,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2023-10-25,34.4,25,29,40.2,25,32.1,23.5,73.6,0.149,100,12.5,rain,0,0,27,30.4,344,1011.7,53.6,5.6,262.7,22.6,9,30,2023-10-25T05:28:11,2023-10-25T17:45:35,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
